fips	Peak ICU	Peak ICU/ICU beds	Fatalities	Fatalities/population
48301	0.15870724658826663	3.808913098212137	3.3920957056524017	0.020071572222795278
48303	348.81684065554373	4.5554402236521705	4482.782689911481	0.014434095772313015
48305	15.167813478664783	10.33770276198974	247.19438350760134	0.041538293313325717
48307	8.580379345912199	4.35890066692568	137.44071640222003	0.017214518587452408
48309	310.9805435282051	4.915058058367117	4001.4051635091346	0.01559254300475458
48311	1.3574760258319891	7.410275699577797	26.86623446987487	0.036159131184219206
48313	16.416296084250632	4.661399728910097	238.2207344227268	0.016677452703915345
48315	15.33920717582805	6.313662560594873	225.05718791766196	0.02283917068374893
48317	14.57870402048188	10.246106277503763	236.62057160596578	0.04100165856973935
48319	4.119114424389782	3.908952113652671	68.52068188378738	0.01603197985114351
48321	42.79262599592499	4.736624173918304	623.7947186681376	0.017023571177800335
48323	202.50056346063684	13.986737008081338	2864.7838673339297	0.048785529568712405
48325	65.77646588279032	5.171857274613244	944.3219093335506	0.018306488626968646
48327	2.922344637741162	5.543891761957643	51.35423476817021	0.024019754334972034
48329	627.0228159118969	14.381808341494773	8162.013474514128	0.04615688039785858
48331	32.61308830798541	5.3287907993903065	480.4890626257436	0.019356607284604744
48333	6.826483490223012	5.681874599610398	110.50341857444535	0.022676671162414397
48335	24.084804284945875	11.431996061344114	379.36109590382057	0.04439568120583038
48337	23.296394262219565	4.767820484046458	348.4645195543644	0.017583233401673448
48339	698.56972582138	4.664793461790402	8603.618447612715	0.014164876410109328
48341	61.46748155335831	11.905832105149937	912.5218274370806	0.04357792872192362
48343	16.030296984717637	5.248453856878304	225.77328221480406	0.018225160010881824
48345	1.4325746265072024	4.842024921180391	26.72000515414007	0.02226667096178339
48347	223.67429701648075	13.913386641754633	3098.518633303228	0.047520376561303417
48349	74.50588100262621	6.030192325848019	1052.9679023105293	0.02101187121725958
48351	16.2537777230488	4.849155555726777	248.0665214583868	0.018246893818196896
48353	40.08374500049746	11.049141887061504	607.3439517234156	0.04127660403176672
48355	599.4339200422946	6.710751924601843	7480.706958477126	0.020648166843715673
48357	7.642633135140862	3.151486887589018	119.21623931204905	0.012120398466048093
48359	4.356010469352967	8.365386529221134	82.40594614826604	0.03901796692626233
48361	128.09260814414267	6.229739109839736	1644.0402812727466	0.019713658703927606
48363	36.259066297126196	5.038350906437305	528.3270414770408	0.018100210403817905
48365	65.92539093782113	11.528374408546522	971.4497040718072	0.04188366405414362
48367	206.07094666867374	5.849818821980805	2711.388804171181	0.018976950994353092
48369	8.816769776349624	3.723086642470327	137.34780242307056	0.014299615036238476
48371	40.676002300816435	10.42654559686442	695.5000380036277	0.04395500461376652
48373	59.87259823112595	4.72882559574652	843.8849532176571	0.01643302150249561
48375	126.40902575255245	4.366621144316692	1692.21725596115	0.01441227488788613
48377	14.375682839503227	8.697320788477066	260.06461632310965	0.03879245470213449
48379	14.446626536370218	4.682322327459136	202.16334716876662	0.01615497420239465
48381	158.5223956372373	4.668815363198963	2097.1667988257764	0.015228531793118852
48383	9.749373320524	10.273532547851515	166.7668414635602	0.043327316566266615
48385	2.9136068476090173	3.4233489791965086	48.18630029758401	0.013958951418767095
48387	16.5784309882944	5.592700856524936	257.2551381919984	0.021396917424270016
48389	47.07495434749762	11.951237234405182	766.6928927138739	0.04799029123146432
48391	7.875725104445493	4.597500137850642	124.402410203935	0.017904779822097726
48393	0.7098730194133944	3.3714273914632606	13.57329378166525	0.0158937866295846
48395	47.353690167662364	11.24888722568319	707.0761377431919	0.04141244803462527
48397	180.23901600693966	6.967905217270717	2179.1034014994825	0.02077017968354842
48399	12.184455911687238	4.814825025332479	191.36919000983556	0.018644698948736903
48401	181.28639340803534	13.514793787011248	2527.2411008337567	0.04645151455416235
48403	11.17896463929462	4.301001382956667	166.0982929897296	0.015755861600239954
48405	12.102112408183302	5.959133682496087	185.95683785499966	0.022575796753065397
